id;treatment;genotype;sex;slice;order;CbRegion(vermis_hemispheres);mean;area
20;ctrl;sca;f;1;D;hemispheres;24.446;26820.712
20;ctrl;sca;f;1;E;hemispheres;23.846;24791.702
20;ctrl;sca;f;2;C;hemispheres;20.231;60438.523
20;ctrl;sca;f;2;D;hemispheres;21.029;26296.171
20;ctrl;sca;f;2;E;hemispheres;22.168;65162.759
20;ctrl;sca;f;2;F;hemispheres;23.612;23579.018
20;ctrl;sca;f;3;A;vermis;14.391;20337.325
20;ctrl;sca;f;3;B;vermis;12.304;32106.595
20;ctrl;sca;f;3;C;hemispheres;23.564;45850.902
20;ctrl;sca;f;3;D;hemispheres;20.967;40281.666
20;ctrl;sca;f;3;E;hemispheres;19.836;55506.831
20;ctrl;sca;f;3;F;hemispheres;16.697;37989.543
20;ctrl;sca;f;4;A;vermis;16.834;28768.764
20;ctrl;sca;f;4;B;vermis;11.143;30328.892
20;ctrl;sca;f;4;C;hemispheres;22.617;62619.329
20;ctrl;sca;f;4;D;hemispheres;16.805;28775.510
20;ctrl;sca;f;4;E;hemispheres;17.114;60168.663
20;ctrl;sca;f;4;F;hemispheres;14.559;44572.441
20;ctrl;sca;f;5;A;vermis;16.747;82978.580
20;ctrl;sca;f;5;B;vermis;12.351;69694.721
20;ctrl;sca;f;5;C;hemispheres;20.390;53359.757
20;ctrl;sca;f;5;D;hemispheres;18.004;34705.684
20;ctrl;sca;f;5;E;hemispheres;24.156;48900.320
20;ctrl;sca;f;5;F;hemispheres;19.133;38132.906
20;ctrl;sca;f;6;A;vermis;14.011;51345.927
20;ctrl;sca;f;6;B;vermis;13.207;30443.582
20;ctrl;sca;f;6;C;hemispheres;23.125;54371.732
20;ctrl;sca;f;6;D;hemispheres;17.816;71789.509
20;ctrl;sca;f;6;E;hemispheres;16.413;96385.562
20;ctrl;sca;f;6;F;hemispheres;17.642;58230.730
20;ctrl;sca;f;7;A;vermis;14.031;100381.177
20;ctrl;sca;f;7;B;vermis;13.065;18608.534
20;ctrl;sca;f;7;C;hemispheres;16.080;132862.203
20;ctrl;sca;f;7;D;hemispheres;14.670;68947.546
20;ctrl;sca;f;7;E;hemispheres;18.729;107925.451
20;ctrl;sca;f;7;F;hemispheres;21.880;79913.982
20;ctrl;sca;f;8;A;vermis;17.098;94268.848
20;ctrl;sca;f;8;B;vermis;13.795;21749.030
20;ctrl;sca;f;8;C;hemispheres;22.381;75262.270
20;ctrl;sca;f;8;D;hemispheres;14.580;127964.244
20;ctrl;sca;f;8;E;hemispheres;22.426;90183.842
20;ctrl;sca;f;8;F;hemispheres;18.373;72506.325
20;ctrl;sca;f;9;A;vermis;14.173;50325.519
20;ctrl;sca;f;9;B;vermis;17.767;24449.317
20;ctrl;sca;f;9;C;hemispheres;24.433;59954.461
20;ctrl;sca;f;9;D;hemispheres;27.566;56053.297
20;ctrl;sca;f;9;E;hemispheres;16.182;99291.617
20;ctrl;sca;f;9;F;hemispheres;18.950;115948.727
20;ctrl;sca;f;10;A;vermis;17.038;62131.894
20;ctrl;sca;f;10;B;vermis;12.181;29726.767
20;ctrl;sca;f;10;C;hemispheres;20.907;55503.458
20;ctrl;sca;f;10;D;hemispheres;24.870;59296.677
20;ctrl;sca;f;10;E;hemispheres;18.589;106589.644
20;ctrl;sca;f;10;F;hemispheres;17.867;97540.901
20;ctrl;sca;f;11;A;vermis;22.649;79246.079
20;ctrl;sca;f;11;B;vermis;15.338;41401.585
20;ctrl;sca;f;11;C;hemispheres;20.681;68832.855
20;ctrl;sca;f;11;D;hemispheres;20.206;96910.103
20;ctrl;sca;f;11;E;hemispheres;25.216;48775.510
20;ctrl;sca;f;11;F;hemispheres;25.675;43160.735
20;ctrl;sca;f;12;A;vermis;24.721;45995.952
20;ctrl;sca;f;12;B;vermis;16.367;74125.485
20;ctrl;sca;f;12;C;hemispheres;21.931;149058.863
20;ctrl;sca;f;12;D;hemispheres;23.841;73202.901
20;ctrl;sca;f;13;A;vermis;21.123;43504.807
20;ctrl;sca;f;13;B;vermis;14.125;115461.292
20;ctrl;sca;f;13;C;hemispheres;23.412;97977.737
20;ctrl;sca;f;13;D;hemispheres;24.910;56318.097
20;ctrl;sca;f;13;E;hemispheres;26.106;35758.138
20;ctrl;sca;f;14;A;vermis;23.581;156942.149
20;ctrl;sca;f;14;B;vermis;16.134;126937.089
20;ctrl;sca;f;14;C;hemispheres;25.734;112710.406
20;ctrl;sca;f;14;D;hemispheres;29.853;69814.471
20;ctrl;sca;f;15;A;vermis;21.960;61841.795
20;ctrl;sca;f;15;B;vermis;15.601;108984.652
23;ctrl;wt;m;1;C;hemispheres;12.909;109203.913
23;ctrl;wt;m;1;D;hemispheres;13.696;93698.769
23;ctrl;wt;m;1;E;hemispheres;11.874;86910.103
23;ctrl;wt;m;1;F;hemispheres;18.571;36405.802
23;ctrl;wt;m;2;C;hemispheres;11.537;96662.169
23;ctrl;wt;m;2;D;hemispheres;15.662;29440.040
23;ctrl;wt;m;2;E;hemispheres;12.573;103167.482
23;ctrl;wt;m;2;F;hemispheres;12.922;99409.681
23;ctrl;wt;m;3;A;vermis;7.220;81428.571
23;ctrl;wt;m;3;C;hemispheres;11.876;103568.899
23;ctrl;wt;m;3;D;hemispheres;12.580;129119.582
23;ctrl;wt;m;3;E;hemispheres;13.152;94626.413
23;ctrl;wt;m;3;F;hemispheres;13.770;65375.274
23;ctrl;wt;m;4;A;vermis;8.482;97991.230
23;ctrl;wt;m;4;B;vermis;7.134;104444.257
23;ctrl;wt;m;4;C;hemispheres;13.453;102828.470
23;ctrl;wt;m;4;D;hemispheres;14.365;63032.552
23;ctrl;wt;m;4;E;hemispheres;10.727;111681.565
23;ctrl;wt;m;4;F;hemispheres;14.936;51865.407
23;ctrl;wt;m;5;A;vermis;7.161;126498.566
23;ctrl;wt;m;5;B;vermis;10.212;138740.091
23;ctrl;wt;m;5;C;hemispheres;12.742;108487.097
23;ctrl;wt;m;5;D;hemispheres;13.609;120457.075
23;ctrl;wt;m;5;E;hemispheres;11.682;81241.356
23;ctrl;wt;m;5;F;hemispheres;17.222;90190.589
23;ctrl;wt;m;6;A;vermis;8.837;103270.366
23;ctrl;wt;m;6;B;vermis;9.783;59160.061
23;ctrl;wt;m;6;C;hemispheres;10.088;119208.973
23;ctrl;wt;m;6;D;hemispheres;12.625;112734.019
23;ctrl;wt;m;6;E;hemispheres;11.844;98952.606
23;ctrl;wt;m;6;F;hemispheres;11.283;79836.397
23;ctrl;wt;m;7;A;vermis;8.124;143008.939
23;ctrl;wt;m;7;B;vermis;
23;ctrl;wt;m;7;C;hemispheres;10.995;93909.597
23;ctrl;wt;m;7;D;hemispheres;12.622;93496.374
23;ctrl;wt;m;7;E;hemispheres;11.655;84265.475
23;ctrl;wt;m;7;F;hemispheres;13.990;137063.586
23;ctrl;wt;m;8;A;vermis;7.815;87918.705
23;ctrl;wt;m;8;B;vermis;7.036;86859.504
23;ctrl;wt;m;8;C;hemispheres;10.596;116441.221
23;ctrl;wt;m;8;D;hemispheres;15.284;133022.432
23;ctrl;wt;m;8;E;hemispheres;10.891;63278.799
23;ctrl;wt;m;8;F;hemispheres;14.803;88681.059
23;ctrl;wt;m;9;A;vermis;8.139;75884.635
23;ctrl;wt;m;9;C;hemispheres;9.476;171968.291
23;ctrl;wt;m;9;D;hemispheres;13.356;124825.434
23;ctrl;wt;m;9;E;hemispheres;12.382;102963.400
23;ctrl;wt;m;9;F;hemispheres;16.462;135950.413
23;ctrl;wt;m;10;C;hemispheres;10.992;128441.558
23;ctrl;wt;m;10;D;hemispheres;14.535;113150.616
23;ctrl;wt;m;10;E;hemispheres;12.420;89920.729
23;ctrl;wt;m;10;F;hemispheres;17.297;61814.809
23;ctrl;wt;m;11;A;vermis;11.554;56105.583
23;ctrl;wt;m;11;B;vermis;11.779;79195.480
23;ctrl;wt;m;11;C;hemispheres;18.642;70723.562
23;ctrl;wt;m;11;D;hemispheres;10.991;61764.210
23;ctrl;wt;m;11;E;hemispheres;14.961;107976.050
23;ctrl;wt;m;12;A;vermis;9.701;72722.213
23;ctrl;wt;m;12;B;vermis;12.316;134375.105
23;ctrl;wt;m;12;C;hemispheres;15.954;41092.933
23;ctrl;wt;m;12;D;hemispheres;23.108;95520.324
23;ctrl;wt;m;12;E;hemispheres;19.609;41108.113
23;ctrl;wt;m;13;A;vermis;11.677;280772.474
23;ctrl;wt;m;13;B;vermis;11.043;146444.594
23;ctrl;wt;m;13;C;hemispheres;17.648;27154.664
23;ctrl;wt;m;13;D;hemispheres;16.194;64744.476
23;ctrl;wt;m;13;E;hemispheres;21.244;44162.591
23;ctrl;wt;m;14;A;vermis;17.089;45729.465
23;ctrl;wt;m;14;B;vermis;8.956;162317.423
23;ctrl;wt;m;14;C;hemispheres;18.317;26630.123
29;ctrl;wt;f;1;A;vermis;10.889;26611.570
29;ctrl;wt;f;1;B;vermis;10.959;86599.764
29;ctrl;wt;f;1;C;hemispheres;14.216;35100.354
29;ctrl;wt;f;1;D;hemispheres;22.873;80197.335
29;ctrl;wt;f;1;E;hemispheres;23.500;49421.488
29;ctrl;wt;f;1;F;hemispheres;27.797;47981.110
29;ctrl;wt;f;2;A;vermis;8.584;122556.924
29;ctrl;wt;f;2;B;vermis;9.540;126186.541
29;ctrl;wt;f;2;C;hemispheres;14.309;97793.894
29;ctrl;wt;f;2;D;hemispheres;22.522;38645.640
29;ctrl;wt;f;2;E;hemispheres;21.810;55171.192
29;ctrl;wt;f;2;F;hemispheres;23.497;70602.125
29;ctrl;wt;f;3;A;vermis;22.227;24791.702
29;ctrl;wt;f;3;B;vermis;13.742;78627.087
29;ctrl;wt;f;3;C;hemispheres;21.531;65405.633
29;ctrl;wt;f;3;D;hemispheres;22.150;47154.664
29;ctrl;wt;f;3;E;hemispheres;18.096;55594.535
29;ctrl;wt;f;3;F;hemispheres;22.540;54393.658
29;ctrl;wt;f;4;A;vermis;17.581;34398.718
29;ctrl;wt;f;4;B;vermis;10.768;74334.626
29;ctrl;wt;f;4;C;hemispheres;15.145;72904.368
29;ctrl;wt;f;4;D;hemispheres;16.805;59406.308
29;ctrl;wt;f;4;E;hemispheres;17.673;86415.922
29;ctrl;wt;f;4;F;hemispheres;20.975;66921.909
29;ctrl;wt;f;5;A;vermis;15.313;68036.768
29;ctrl;wt;f;5;B;vermis;12.622;118709.732
29;ctrl;wt;f;5;C;hemispheres;14.639;82801.484
29;ctrl;wt;f;5;D;hemispheres;17.428;91092.933
29;ctrl;wt;f;5;E;hemispheres;16.110;76522.179
29;ctrl;wt;f;5;F;hemispheres;22.662;75805.363
29;ctrl;wt;f;6;A;vermis;15.371;37303.087
29;ctrl;wt;f;6;B;vermis;11.808;82516.445
29;ctrl;wt;f;6;C;hemispheres;17.162;69895.429
29;ctrl;wt;f;6;D;hemispheres;20.088;126915.163
29;ctrl;wt;f;6;E;hemispheres;13.788;97717.996
29;ctrl;wt;f;6;F;hemispheres;17.549;100327.205
29;ctrl;wt;f;7;A;vermis;13.175;139642.435
29;ctrl;wt;f;7;B;vermis;
29;ctrl;wt;f;7;C;hemispheres;13.114;90150.110
29;ctrl;wt;f;7;D;hemispheres;19.316;128119.413
29;ctrl;wt;f;7;E;hemispheres;18.243;64678.698
29;ctrl;wt;f;7;F;hemispheres;23.707;88623.714
29;ctrl;wt;f;8;A;vermis;18.869;141519.649
29;ctrl;wt;f;8;B;vermis;17.077;70259.740
29;ctrl;wt;f;8;C;hemispheres;18.375;58321.808
29;ctrl;wt;f;8;D;hemispheres;21.069;98532.636
29;ctrl;wt;f;8;E;hemispheres;18.883;99035.250
29;ctrl;wt;f;8;F;hemispheres;20.145;96058.357
29;ctrl;wt;f;9;A;vermis;22.474;82337.662
29;ctrl;wt;f;9;B;vermis;16.317;119784.112
29;ctrl;wt;f;9;C;hemispheres;20.242;113179.288
29;ctrl;wt;f;9;D;hemispheres;20.002;90457.075
29;ctrl;wt;f;9;E;hemispheres;20.803;52651.375
29;ctrl;wt;f;9;F;hemispheres;20.690;97164.783
29;ctrl;wt;f;10;A;vermis;16.996;194850.734
29;ctrl;wt;f;10;B;vermis;12.742;122585.596
29;ctrl;wt;f;10;C;hemispheres;12.973;166795.412
29;ctrl;wt;f;10;D;hemispheres;20.346;75577.669
29;ctrl;wt;f;10;E;hemispheres;19.866;169627.256
29;ctrl;wt;f;10;F;hemispheres;22.271;99084.163
29;ctrl;wt;f;11;A;vermis;19.453;70770.788
29;ctrl;wt;f;11;B;vermis;16.863;106442.908
29;ctrl;wt;f;11;C;hemispheres;21.673;33498.060
29;ctrl;wt;f;11;D;hemispheres;21.468;32971.833
29;ctrl;wt;f;11;E;hemispheres;28.740;62079.609
29;ctrl;wt;f;11;F;hemispheres;20.753;62342.722
29;ctrl;wt;f;12;A;vermis;16.563;197365.492
29;ctrl;wt;f;12;B;vermis;21.640;90411.537
29;ctrl;wt;f;12;C;hemispheres;
29;ctrl;wt;f;12;D;hemispheres;22.928;56503.626
29;ctrl;wt;f;12;E;hemispheres;33.464;53562.152
29;ctrl;wt;f;12;F;hemispheres;22.562;70251.307
29;ctrl;wt;f;13;A;vermis;24.041;169347.276
29;ctrl;wt;f;13;B;vermis;17.685;121652.893
29;ctrl;wt;f;13;C;hemispheres;27.078;33887.671
29;ctrl;wt;f;13;D;hemispheres;25.589;34149.098
29;ctrl;wt;f;14;A;vermis;29.533;62334.289
29;ctrl;wt;f;14;B;vermis;18.259;114881.093
31;eda;sca;f;1;C;hemispheres;21.857;46345.083
31;eda;sca;f;1;D;hemispheres;15.996;71416.765
31;eda;sca;f;1;E;hemispheres;21.974;56297.858
31;eda;sca;f;1;F;hemispheres;23.035;42710.406
31;eda;sca;f;2;C;hemispheres;16.949;65209.985
31;eda;sca;f;2;D;hemispheres;16.600;50384.551
31;eda;sca;f;2;E;hemispheres;18.766;139811.098
31;eda;sca;f;2;F;hemispheres;15.359;54628.099
31;eda;sca;f;3;A;vermis;21.529;30893.911
31;eda;sca;f;3;B;vermis;8.822;82381.515
31;eda;sca;f;3;C;hemispheres;16.944;54574.127
31;eda;sca;f;3;D;hemispheres;18.556;146970.821
31;eda;sca;f;3;E;hemispheres;16.695;95299.376
31;eda;sca;f;3;F;hemispheres;18.017;65366.841
31;eda;sca;f;4;A;vermis;17.277;145753.078
31;eda;sca;f;4;B;vermis;7.007;46151.122
31;eda;sca;f;4;C;hemispheres;14.996;107129.364
31;eda;sca;f;4;D;hemispheres;15.729;121912.633
31;eda;sca;f;4;E;hemispheres;18.076;103781.413
31;eda;sca;f;4;F;hemispheres;17.270;103501.434
31;eda;sca;f;5;A;vermis;17.259;128026.649
31;eda;sca;f;5;B;vermis;15.290;127485.242
31;eda;sca;f;5;C;hemispheres;16.059;95024.456
31;eda;sca;f;5;D;hemispheres;15.688;39440.040
31;eda;sca;f;5;E;hemispheres;20.230;113955.136
31;eda;sca;f;5;F;hemispheres;20.953;98910.440
31;eda;sca;f;6;A;vermis;16.764;145366.841
31;eda;sca;f;6;B;vermis;9.755;34884.466
31;eda;sca;f;6;C;hemispheres;15.205;138885.141
31;eda;sca;f;6;D;hemispheres;17.123;136493.506
31;eda;sca;f;6;E;hemispheres;19.752;105319.615
31;eda;sca;f;6;F;hemispheres;19.430;164177.770
31;eda;sca;f;7;A;vermis;15.001;93690.336
31;eda;sca;f;7;B;vermis;8.575;34953.618
31;eda;sca;f;7;C;hemispheres;14.802;149222.466
31;eda;sca;f;7;D;hemispheres;16.227;137861.359
31;eda;sca;f;7;E;hemispheres;22.007;99595.210
31;eda;sca;f;7;F;hemispheres;21.480;167768.595
31;eda;sca;f;8;A;vermis;16.202;60959.690
31;eda;sca;f;8;B;vermis;12.708;81435.318
31;eda;sca;f;8;C;hemispheres;20.844;137083.825
31;eda;sca;f;8;D;hemispheres;24.610;195397.200
31;eda;sca;f;8;E;hemispheres;16.970;158085.681
31;eda;sca;f;8;F;hemispheres;16.581;256921.909
31;eda;sca;f;9;A;vermis;15.758;90295.159
31;eda;sca;f;9;B;vermis;13.961;33914.657
31;eda;sca;f;9;C;hemispheres;24.512;188227.357
31;eda;sca;f;9;D;hemispheres;24.947;161410.019
31;eda;sca;f;9;E;hemispheres;15.343;139249.452
31;eda;sca;f;9;F;hemispheres;18.365;124972.171
31;eda;sca;f;10;A;vermis;15.040;167416.090
31;eda;sca;f;10;B;vermis;14.198;131271.715
31;eda;sca;f;10;C;hemispheres;24.064;124493.169
31;eda;sca;f;10;D;hemispheres;21.060;148740.091
31;eda;sca;f;10;E;hemispheres;18.371;107707.877
31;eda;sca;f;10;F;hemispheres;21.006;167645.471
31;eda;sca;f;11;A;vermis;12.922;173751.054
31;eda;sca;f;11;B;vermis;16.571;56859.504
31;eda;sca;f;11;C;hemispheres;19.016;204383.539
31;eda;sca;f;11;D;hemispheres;20.964;155989.206
31;eda;sca;f;11;E;hemispheres;20.726;256652.049
31;eda;sca;f;12;A;vermis;24.192;49128.015
31;eda;sca;f;12;B;vermis;22.085;102823.410
31;eda;sca;f;12;C;hemispheres;24.556;141175.578
31;eda;sca;f;12;D;hemispheres;
31;eda;sca;f;13;A;vermis;19.928;247992.916
31;eda;sca;f;13;B;vermis;22.561;136807.219
31;eda;sca;f;13;C;hemispheres;30.536;131038.961
31;eda;sca;f;13;D;hemispheres;30.422;135741.272
31;eda;sca;f;14;A;vermis;18.018;150511.047
31;eda;sca;f;14;B;vermis;29.714;67603.306
36;eda;sca;m;1;C;hemispheres;12.983;161474.110
36;eda;sca;m;1;D;hemispheres;14.124;221978.411
36;eda;sca;m;1;E;hemispheres;14.324;87530.781
36;eda;sca;m;1;F;hemispheres;16.583;64019.228
36;eda;sca;m;2;C;hemispheres;12.093;177323.326
36;eda;sca;m;2;D;hemispheres;16.367;195297.689
36;eda;sca;m;2;E;hemispheres;10.189;148397.706
36;eda;sca;m;2;F;hemispheres;16.952;68940.799
36;eda;sca;m;3;C;hemispheres;9.081;228659.133
36;eda;sca;m;3;D;hemispheres;13.507;107717.996
36;eda;sca;m;3;E;hemispheres;9.793;329763.872
36;eda;sca;m;3;F;hemispheres;13.930;305360.094
36;eda;sca;m;4;A;vermis;10.557;170713.442
36;eda;sca;m;4;B;vermis;7.362;174037.780
36;eda;sca;m;4;C;hemispheres;10.680;191543.262
36;eda;sca;m;4;D;hemispheres;14.430;152782.931
36;eda;sca;m;4;E;hemispheres;11.503;174575.814
36;eda;sca;m;4;F;hemispheres;14.772;103093.270
36;eda;sca;m;5;A;vermis;11.366;194101.872
36;eda;sca;m;5;B;vermis;10.085;109505.819
36;eda;sca;m;5;C;hemispheres;11.842;230785.967
36;eda;sca;m;5;D;hemispheres;21.022;65211.671
36;eda;sca;m;5;E;hemispheres;11.001;178127.846
36;eda;sca;m;5;F;hemispheres;13.539;189264.631
36;eda;sca;m;6;A;vermis;10.949;374795.075
36;eda;sca;m;6;B;vermis;10.884;108298.195
36;eda;sca;m;6;C;hemispheres;11.976;180172.036
36;eda;sca;m;6;D;hemispheres;15.073;295235.284
36;eda;sca;m;6;E;hemispheres;11.758;247920.391
36;eda;sca;m;6;F;hemispheres;14.573;234543.768
36;eda;sca;m;7;A;vermis;10.560;106743.127
36;eda;sca;m;7;B;vermis;6.418;290327.205
36;eda;sca;m;7;C;hemispheres;12.662;196635.183
36;eda;sca;m;7;D;hemispheres;14.567;129546.298
36;eda;sca;m;7;E;hemispheres;10.671;259023.444
36;eda;sca;m;7;F;hemispheres;21.804;64757.969
36;eda;sca;m;8;A;vermis;10.349;253211.334
36;eda;sca;m;8;B;vermis;7.291;56478.327
36;eda;sca;m;8;C;hemispheres;11.548;241180.638
36;eda;sca;m;8;D;hemispheres;15.019;177647.158
36;eda;sca;m;8;E;hemispheres;15.580;298161.579
36;eda;sca;m;8;F;hemispheres;13.510;172202.732
36;eda;sca;m;9;A;vermis;8.185;87289.594
36;eda;sca;m;9;B;vermis;10.336;103737.561
36;eda;sca;m;9;C;hemispheres;15.114;243914.657
36;eda;sca;m;9;D;hemispheres;16.004;223641.424
36;eda;sca;m;9;E;hemispheres;13.221;151927.812
36;eda;sca;m;9;F;hemispheres;24.727;95491.651
36;eda;sca;m;10;A;vermis;11.603;153626.244
36;eda;sca;m;10;B;vermis;9.371;91148.592
36;eda;sca;m;10;C;hemispheres;17.189;145201.552
36;eda;sca;m;10;D;hemispheres;14.569;209468.713
36;eda;sca;m;10;E;hemispheres;11.696;163958.509
36;eda;sca;m;10;F;hemispheres;22.309;60760.668
36;eda;sca;m;11;A;vermis;10.010;177299.713
36;eda;sca;m;11;C;hemispheres;11.878;175636.701
36;eda;sca;m;11;D;hemispheres;18.766;215974.026
36;eda;sca;m;11;E;hemispheres;20.523;109610.390
36;eda;sca;m;11;F;hemispheres;16.468;131357.733
36;eda;sca;m;12;A;vermis;14.069;104245.235
36;eda;sca;m;12;B;vermis;14.852;108837.915
36;eda;sca;m;12;C;hemispheres;13.414;99580.030
36;eda;sca;m;12;D;hemispheres;21.890;110870.299
36;eda;sca;m;12;E;hemispheres;23.136;79861.697
36;eda;sca;m;12;F;hemispheres;19.046;108923.933
36;eda;sca;m;13;A;vermis;17.070;193919.717
36;eda;sca;m;13;B;vermis;12.687;162115.028
36;eda;sca;m;13;C;hemispheres;20.128;139062.236
36;eda;sca;m;13;D;hemispheres;16.955;72762.692
36;eda;sca;m;13;E;hemispheres;
36;eda;sca;m;13;F;hemispheres;23.094;65928.487
36;eda;sca;m;14;A;vermis;21.527;81243.043
36;eda;sca;m;14;B;vermis;16.166;60492.495
36;eda;sca;m;14;C;hemispheres;33.583;19930.848
36;eda;sca;m;14;D;hemispheres;26.307;33253.500
36;eda;sca;m;15;A;vermis;32.924;18443.245
36;eda;sca;m;15;B;vermis;23.228;24476.303
37;ctrl;sca;m;1;C;hemispheres;17.398;32833.530
37;ctrl;sca;m;1;D;hemispheres;21.456;53474.448
37;ctrl;sca;m;1;E;hemispheres;12.855;206945.522
37;ctrl;sca;m;1;F;hemispheres;20.111;61140.159
37;ctrl;sca;m;2;C;hemispheres;13.310;163498.060
37;ctrl;sca;m;2;D;hemispheres;17.133;74918.199
37;ctrl;sca;m;2;E;hemispheres;12.148;140620.678
37;ctrl;sca;m;2;F;hemispheres;17.311;42054.309
37;ctrl;sca;m;3;C;hemispheres;11.493;220637.544
37;ctrl;sca;m;3;D;hemispheres;18.648;70234.441
37;ctrl;sca;m;3;E;hemispheres;11.802;204334.626
37;ctrl;sca;m;3;F;hemispheres;17.733;55677.180
37;ctrl;sca;m;4;C;hemispheres;13.187;128859.841
37;ctrl;sca;m;4;D;hemispheres;15.809;58944.173
37;ctrl;sca;m;4;E;hemispheres;12.378;157247.428
37;ctrl;sca;m;4;F;hemispheres;17.901;110512.734
37;ctrl;sca;m;5;A;vermis;9.396;88234.104
37;ctrl;sca;m;5;B;vermis;11.701;56441.221
37;ctrl;sca;m;5;C;hemispheres;13.260;112280.317
37;ctrl;sca;m;5;D;hemispheres;17.007;78446.618
37;ctrl;sca;m;5;E;hemispheres;11.698;157972.677
37;ctrl;sca;m;5;F;hemispheres;17.532;146682.409
37;ctrl;sca;m;6;A;vermis;8.856;131219.430
37;ctrl;sca;m;6;B;vermis;12.087;172298.870
37;ctrl;sca;m;6;C;hemispheres;13.644;124587.620
37;ctrl;sca;m;6;D;hemispheres;16.085;116687.468
37;ctrl;sca;m;6;E;hemispheres;11.565;106135.942
37;ctrl;sca;m;6;F;hemispheres;13.461;70887.165
37;ctrl;sca;m;7;A;vermis;10.404;149510.879
37;ctrl;sca;m;7;B;vermis;11.078;142828.470
37;ctrl;sca;m;7;C;hemispheres;12.996;118449.992
37;ctrl;sca;m;7;D;hemispheres;17.755;122880.756
37;ctrl;sca;m;7;E;hemispheres;13.201;188306.628
37;ctrl;sca;m;7;F;hemispheres;14.503;212786.305
37;ctrl;sca;m;8;A;vermis;11.636;45800.304
37;ctrl;sca;m;8;C;hemispheres;13.276;229279.811
37;ctrl;sca;m;8;D;hemispheres;18.841;158659.133
37;ctrl;sca;m;8;E;hemispheres;13.951;185048.069
37;ctrl;sca;m;8;F;hemispheres;16.450;121237.983
37;ctrl;sca;m;9;A;vermis;10.430;159812.785
37;ctrl;sca;m;9;B;vermis;
37;ctrl;sca;m;9;C;hemispheres;12.973;192079.609
37;ctrl;sca;m;9;D;hemispheres;19.169;125454.545
37;ctrl;sca;m;9;E;hemispheres;12.689;133892.731
37;ctrl;sca;m;9;F;hemispheres;15.261;130354.191
37;ctrl;sca;m;10;A;vermis;9.024;60021.926
37;ctrl;sca;m;10;B;vermis;10.368;53204.588
37;ctrl;sca;m;10;C;hemispheres;10.852;74943.498
37;ctrl;sca;m;10;D;hemispheres;16.787;60296.846
37;ctrl;sca;m;10;E;hemispheres;14.588;73811.773
37;ctrl;sca;m;10;F;hemispheres;16.857;78193.625
37;ctrl;sca;m;11;A;vermis;10.467;88237.477
37;ctrl;sca;m;11;B;vermis;10.548;122656.434
37;ctrl;sca;m;11;C;hemispheres;13.792;142693.540
37;ctrl;sca;m;11;D;hemispheres;21.747;125285.883
37;ctrl;sca;m;11;E;hemispheres;17.484;56888.177
37;ctrl;sca;m;11;F;hemispheres;21.279;24987.350
37;ctrl;sca;m;12;A;vermis;12.676;120662.844
37;ctrl;sca;m;12;C;hemispheres;21.929;95734.525
37;ctrl;sca;m;12;D;hemispheres;19.595;40374.431
37;ctrl;sca;m;12;E;hemispheres;18.747;64707.371
37;ctrl;sca;m;12;F;hemispheres;23.717;91646.146
37;ctrl;sca;m;13;A;vermis;13.755;81610.727
37;ctrl;sca;m;13;B;vermis;12.322;113437.342
37;ctrl;sca;m;13;C;hemispheres;21.020;53100.017
37;ctrl;sca;m;13;D;hemispheres;22.956;48952.606
37;ctrl;sca;m;13;E;hemispheres;28.617;22084.669
37;ctrl;sca;m;14;A;vermis;18.679;42255.018
37;ctrl;sca;m;14;B;vermis;17.891;59534.491
